"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL255802";"";"None";"318.42";"0";"3.36";"35f";"N#Cc1ccc(-c2nc(C3CCCC3)nc3c2CCNCC3)cc1";"Ki";"'='";"460.0";"nM";"6.34";"";"";"UO_0000065";"19.90";"0.36";"2.98";"10.29";"0";"CHEMBL934034";"Displacement of [3H]mesulergine from human recombinant 5HT2C receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141597";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3308072";"";"";"";"460.0"
"CHEMBL402357";"";"None";"311.40";"0";"3.63";"35c";"Fc1ccc(-c2nc(C3CCCC3)nc3c2CCNCC3)cc1";"Ki";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"21.51";"0.40";"3.07";"17.72";"0";"CHEMBL934034";"Displacement of [3H]mesulergine from human recombinant 5HT2C receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141597";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3308072";"";"";"";"200.0"
"CHEMBL7257";"MEBUFOTENIN";"2.0";"218.30";"0";"2.28";"18";"COc1ccc2[nH]cc(CCN(C)C)c2c1";"Ki";"'='";"42.0";"nM";"7.38";"";"";"UO_0000065";"33.79";"0.63";"5.10";"26.10";"0";"CHEMBL863544";"Displacement of [125I]DOI from cloned human 5HT2C receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148572";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3308072";"";"";"";"42.0"
"CHEMBL3402682";"";"None";"363.93";"1";"5.36";"(-)-5n";"CN(C)[C@@H]1Cc2ccccc2[C@@H](c2cccc(-c3ccccc3)c2)C1.Cl";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"25.35";"0.45";"2.94";"256.20";"0";"CHEMBL3406944";"Displacement of [3H]Mesulergine from human 5-HT2C-INI receptor expressed in HEK293 cells by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400036";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"CHEMBL3307715";"";"";"";"5.0"
"CHEMBL280297";"";"None";"489.50";"1";"7.04";"35";"COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cc(-c3ccccc3)cc(-c3cccnc3)c1)CC2";"Ki";"'='";"2.512";"nM";"8.60";"";"";"UO_0000065";"17.57";"0.33";"1.56";"15.79";"0";"CHEMBL617754";"Binding affinity towards human cloned 5-hydroxytryptamine receptor 2C in HEK293 cells, using [3H]mesulergine as radioligand.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132976";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307715";"";"";"";"-8.6"
"CHEMBL40699";"";"None";"381.42";"1";"5.20";"49";"CC(C)Sc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2";"Ki";"'='";"31.62";"nM";"7.50";"";"";"UO_0000065";"19.66";"0.39";"2.30";"16.58";"0";"CHEMBL617752";"Binding affinity towards cloned human 5-hydroxytryptamine 2C receptor expressed in HEK 293 cells using [3H]mesulergine as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131637";"1";"Scientific Literature";"J Med Chem";"1998";"CHEMBL3307715";"";"";"";"-7.5"
"CHEMBL38911";"";"None";"273.72";"0";"3.33";"13";"O=C(Nc1cccnc1)N1CCc2ccc(Cl)cc21";"Ki";"'='";"50.12";"nM";"7.30";"";"";"UO_0000065";"26.67";"0.52";"3.97";"16.14";"0";"CHEMBL617752";"Binding affinity towards cloned human 5-hydroxytryptamine 2C receptor expressed in HEK 293 cells using [3H]mesulergine as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131637";"1";"Scientific Literature";"J Med Chem";"1998";"CHEMBL3307715";"";"";"";"-7.3"
"CHEMBL2058695";"";"None";"322.19";"0";"2.28";"5c";"O=C1NC(=S)N/C1=C\c1c[nH]c2ccc(Br)cc12";"Ki";"'='";"4348.0";"nM";"5.36";"";"";"UO_0000065";"16.64";"0.41";"3.08";"9.42";"0";"CHEMBL2445945";"Displacement of [3H]mesulergine from human recombinant 5HT2C receptor expressed in Flp-IN HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440075";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307715";"";"";"";"4348.0"
"CHEMBL90837";"";"None";"323.40";"0";"4.24";"30";"CCN(C)CCc1c(-c2cccc([N+](=O)[O-])c2)[nH]c2ccccc12";"Ki";"'='";"36.0";"nM";"7.44";"";"";"UO_0000065";"23.02";"0.42";"3.20";"11.97";"0";"CHEMBL617893";"Displacement of [H]-mesulergine from CHO cells expressing human 5-hydroxytryptamine 2C receptor.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132836";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"CHEMBL3308072";"";"";"";"36.0"
"CHEMBL1086555";"";"None";"515.54";"1";"3.90";"10n";"CC(=O)N1CCN(CCOc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2-c2ccnn2C)CC1";"Ki";"'='";"5614.0";"nM";"5.25";"";"";"UO_0000065";"10.18";"0.19";"1.35";"6.59";"0";"CHEMBL1118329";"Displacement of [125I]DOI from human recombinant 5HT2C receptor expressed in HEK293 cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155506";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307715";"";"";"";"5614.0"
"CHEMBL2442266";"";"None";"333.19";"0";"2.32";"3aa";"C/N=C1/N/C(=C/c2c[nH]c3cccc(Br)c23)C(=O)N1C";"Ki";"'='";"2339.0";"nM";"5.63";"";"";"UO_0000065";"16.90";"0.38";"3.31";"9.31";"0";"CHEMBL2445945";"Displacement of [3H]mesulergine from human recombinant 5HT2C receptor expressed in Flp-IN HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440075";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307715";"";"";"";"2339.0"
"CHEMBL511879";"";"None";"319.16";"0";"2.27";"3n";"CN1C(=N)N/C(=C/c2c[nH]c3cc(Br)ccc23)C1=O";"Ki";"'='";"1916.0";"nM";"5.72";"";"";"UO_0000065";"17.91";"0.41";"3.45";"7.94";"0";"CHEMBL2445945";"Displacement of [3H]mesulergine from human recombinant 5HT2C receptor expressed in Flp-IN HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440075";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307715";"";"";"";"1916.0"
"CHEMBL2058428";"";"None";"347.22";"0";"2.66";"3hh";"C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3cc(Br)ccc23)N1C";"Ki";"'='";"1239.0";"nM";"5.91";"";"";"UO_0000065";"17.01";"0.38";"3.25";"11.43";"0";"CHEMBL2445945";"Displacement of [3H]mesulergine from human recombinant 5HT2C receptor expressed in Flp-IN HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440075";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307715";"";"";"";"1239.0"
"CHEMBL1782355";"";"None";"270.40";"0";"3.25";"11a";"c1ccc(Sc2cccc(N3CCNCC3)c2)cc1";"Ki";"'='";"91.0";"nM";"7.04";"";"";"UO_0000065";"26.04";"0.51";"3.79";"46.11";"0";"CHEMBL1787311";"Displacement of [3H]mesulergine from human 5HT2C receptor in human tsA201 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"tsA201";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1782020";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"91.0"
"CHEMBL1782357";"";"None";"296.44";"0";"3.48";"3a";"Cc1ccccc1Sc1ccc2c(c1)N1CCNCC1C2";"Ki";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"24.66";"0.48";"3.83";"47.87";"0";"CHEMBL1787311";"Displacement of [3H]mesulergine from human 5HT2C receptor in human tsA201 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"tsA201";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1782020";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"49.0"
"CHEMBL221113";"";"None";"284.28";"0";"2.37";"58";"CCc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21";"Ki";"'='";"20.0";"nM";"7.70";"";"Antagonist";"UO_0000065";"27.08";"0.53";"5.33";"23.81";"0";"CHEMBL918967";"Displacement of [125I]DOI from human recombinant 5HT2C expressed in HEK293E cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293E";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142951";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"ANTAGONIST";"";"20.0"
"CHEMBL358075";"";"None";"383.44";"0";"3.58";"1a";"O=S(=O)(c1ccc(F)cc1)C1CCN(CCc2ccc(F)cc2F)CC1";"Ki";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"19.32";"0.39";"3.83";"19.82";"0";"CHEMBL1120467";"Displacement of [3H]mesulergine from human 5HT2C receptor expressed CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158627";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";"";"39.0"
"CHEMBL175832";"";"None";"401.43";"0";"3.88";"1";"O=S(=O)(c1ccc(F)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1";"Ki";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"16.80";"0.34";"2.86";"18.04";"0";"CHEMBL886664";"Displacement of [3H]mesurgeline from human 5HT2C receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139157";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";"";"180.0"
"CHEMBL375575";"";"None";"290.67";"0";"2.46";"44";"O=C1c2c(C(F)(F)F)ccc(Cl)c2[C@@H]2CNCCN12";"Ki";"'='";"1084.0";"nM";"5.96";"";"Antagonist";"UO_0000065";"20.52";"0.43";"3.50";"18.44";"0";"CHEMBL918967";"Displacement of [125I]DOI from human recombinant 5HT2C expressed in HEK293E cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293E";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142951";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"ANTAGONIST";"";"1084.0"
"CHEMBL301012";"";"None";"429.31";"1";"5.79";"37";"Cc1cc2c(cc1Cl)N(C(=O)Nc1cnc(Oc3cccnc3C)c(Cl)c1)CC2";"Ki";"'='";"0.631";"nM";"9.20";"";"";"UO_0000065";"21.43";"0.43";"3.41";"13.66";"0";"CHEMBL617757";"Binding affinity towards human cloned 5-hydroxytryptamine 2C receptor of HEK293 cells by displacement of [3H]mesulergine";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133064";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"CHEMBL3307715";"";"";"";"-9.2"
"CHEMBL298696";"";"None";"380.84";"0";"4.83";"4";"Cc1ncccc1Oc1ccc(NC(=O)N2CCc3c(Cl)cccc32)cn1";"Ki";"'='";"15.85";"nM";"7.80";"";"";"UO_0000065";"20.48";"0.39";"2.97";"11.58";"0";"CHEMBL617757";"Binding affinity towards human cloned 5-hydroxytryptamine 2C receptor of HEK293 cells by displacement of [3H]mesulergine";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133064";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"CHEMBL3307715";"";"";"";"-7.8"
"CHEMBL272755";"";"None";"257.34";"0";"3.25";"7j";"CC(C)c1cc2c(ccc3cnn(C[C@H](C)N)c32)o1";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"29.92";"0.55";"4.45";"13.51";"0";"CHEMBL921962";"Displacement of [3H]5-HT from human 5HT2C receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143993";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"CHEMBL3308072";"";"";"";"20.0"
"CHEMBL407909";"";"None";"243.31";"0";"2.69";"7i, YM348";"CCc1cc2c(ccc3cnn(C[C@H](C)N)c32)o1";"Ki";"'='";"0.89";"nM";"9.05";"";"";"UO_0000065";"37.20";"0.69";"6.36";"15.88";"0";"CHEMBL921962";"Displacement of [3H]5-HT from human 5HT2C receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143993";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"CHEMBL3308072";"";"";"";"0.89"
"CHEMBL261476";"";"None";"215.26";"0";"2.13";"7g";"C[C@H](N)Cn1ncc2ccc3occc3c21";"Ki";"'='";"0.2";"nM";"9.70";"";"";"UO_0000065";"45.06";"0.83";"7.57";"17.02";"0";"CHEMBL921962";"Displacement of [3H]5-HT from human 5HT2C receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143993";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"CHEMBL3308072";"";"";"";"0.2"
"CHEMBL197135";"";"None";"313.37";"0";"4.11";"8a";"CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccc(F)cc3[C@H]2O1";"Ki";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"23.57";"0.44";"3.28";"34.04";"0";"CHEMBL838857";"In vitro binding affinity against 5-hydroxytryptamine 2C receptor using [3H]mesulergine as radioligand expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139601";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";"";"41.0"
"CHEMBL2011565";"";"None";"263.69";"0";"3.08";"17c";"Cl.FC(F)(F)c1cccc(C2=CCNCC2)c1";"Ki";"'='";"365.0";"nM";"6.44";"";"";"UO_0000065";"28.33";"0.55";"3.36";"53.51";"0";"CHEMBL2016003";"Displacement of [3H]-mesulergine from 5HT2C receptor expressed in CHO cell membranes using 11 concentration of ligand after 90 mins by scintillation counting using complete competition binding curves analysis";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010681";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308072";"";"";"";"365.0"
"CHEMBL39";"SEROTONIN";"3.0";"176.22";"0";"1.37";"5-HT";"NCCc1c[nH]c2ccc(O)cc12";"Ki";"'='";"214.0";"nM";"6.67";"";"";"UO_0000065";"37.85";"0.70";"5.30";"10.75";"0";"CHEMBL2016001";"Displacement of [3H]-mesulergine from 5HT2C receptor expressed in CHO cell membranes after 90 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010681";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308072";"";"";"";"214.0"
