"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL221692";"ADOPRAZINE";"2.0";"405.47";"0";"3.98";"2, SLV313";"Fc1ccc(-c2cncc(CN3CCN(c4cccc5c4OCCO5)CC3)c2)cc1";"Ki";"'='";"0.7943";"nM";"9.10";"";"";"UO_0000065";"22.44";"0.41";"5.12";"24.06";"0";"CHEMBL895620";"Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148822";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3308072";"";"";"";"-9.1"
"CHEMBL2029921";"";"None";"401.51";"0";"4.09";"7b";"O=C(Nc1ccc(CCN2CCN(c3ccccc3)CC2)cc1)Nc1cccnc1";"Ki";"'='";"397.9";"nM";"6.40";"";"";"UO_0000065";"15.94";"0.29";"2.31";"10.58";"0";"CHEMBL2032827";"Displacement of [3H]8OH-DPAT from human 5HT1A receptor expressed in CHO -K1 cell membrane after 60 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO.K1";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029251";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"397.9"
"CHEMBL2029925";"";"None";"400.53";"0";"3.63";"11a";"O=C(Cc1cccnc1)Nc1cccc(CCN2CCN(c3ccccc3)CC2)c1";"Ki";"'='";"1.39";"nM";"8.86";"";"";"UO_0000065";"22.11";"0.40";"5.23";"18.27";"0";"CHEMBL2032827";"Displacement of [3H]8OH-DPAT from human 5HT1A receptor expressed in CHO -K1 cell membrane after 60 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO.K1";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029251";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"1.39"
"CHEMBL2029928";"";"None";"401.51";"0";"4.09";"10b";"O=C(Nc1cccc(CCN2CCN(c3ccccc3)CC2)c1)Nc1ccccn1";"Ki";"'='";"7.53";"nM";"8.12";"";"";"UO_0000065";"20.23";"0.37";"4.03";"13.43";"0";"CHEMBL2032827";"Displacement of [3H]8OH-DPAT from human 5HT1A receptor expressed in CHO -K1 cell membrane after 60 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO.K1";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029251";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"7.53"
"CHEMBL2029931";"";"None";"266.39";"0";"3.05";"13";"c1ccc(CCN2CCN(c3ccccc3)CC2)cc1";"Ki";"'='";"43.2";"nM";"7.37";"";"";"UO_0000065";"27.65";"0.50";"4.31";"113.65";"0";"CHEMBL2032827";"Displacement of [3H]8OH-DPAT from human 5HT1A receptor expressed in CHO -K1 cell membrane after 60 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO.K1";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029251";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"43.2"
"CHEMBL497963";"";"None";"453.61";"0";"4.25";"2";"Cc1ccc2c(OCCN3CCC(Cc4cccc(NS(C)(=O)=O)c4)CC3)cccc2n1";"Ki";"'='";"2.512";"nM";"8.60";"";"";"UO_0000065";"18.96";"0.37";"4.35";"12.02";"1";"CHEMBL1035839";"Displacement of [125I]WAY100635 from human 5HT1A receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154538";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"8.6"
"CHEMBL457765";"";"None";"445.61";"0";"4.71";"11";"Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCOCC5)c4)CC3)cccc2n1";"Ki";"'='";"5.012";"nM";"8.30";"";"";"UO_0000065";"18.63";"0.34";"3.59";"21.94";"0";"CHEMBL1035839";"Displacement of [125I]WAY100635 from human 5HT1A receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154538";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"8.3"
"CHEMBL456684";"";"None";"429.61";"1";"5.48";"14";"Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCCC5)c4)CC3)cccc2n1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"18.62";"0.34";"2.52";"27.97";"0";"CHEMBL1035839";"Displacement of [125I]WAY100635 from human 5HT1A receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154538";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"8.0"
"CHEMBL459067";"";"None";"443.64";"1";"5.34";"16";"Cc1ccc2c(OCCN3CCC(Cc4cccc(C5CCNCC5)c4)CC3)cccc2n1";"Ki";"'='";"6.31";"nM";"8.20";"";"";"UO_0000065";"18.48";"0.34";"2.86";"21.93";"0";"CHEMBL1035839";"Displacement of [125I]WAY100635 from human 5HT1A receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154538";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"8.2"
"CHEMBL592939";"";"None";"465.54";"0";"4.38";"rac-30";"O=C1NCCc2cc(F)c3c(c21)CC(N(CCCc1c[nH]c2ccc(F)cc12)CC1CC1)CO3";"Ki";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"15.68";"0.29";"2.92";"12.73";"0";"CHEMBL1048564";"Displacement of [3H]OH-DPAP from human 5HT1A receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153150";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";"";"50.0"
"CHEMBL593865";"";"None";"447.55";"0";"4.24";"rac-36";"O=C1NCCc2ccc3c(c21)CC(N(CCCc1c[nH]c2ccc(F)cc12)CC1CC1)CO3";"Ki";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"17.25";"0.32";"3.48";"13.46";"0";"CHEMBL1048564";"Displacement of [3H]OH-DPAP from human 5HT1A receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153150";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";"";"19.0"
"CHEMBL553794";"";"None";"470.62";"0";"4.14";"26j";"CNC(=O)Cn1c2c(c3ccccc31)CCN(CCCCC13CCCc4cccc(c41)NC3=O)C2";"Ki";"'='";"128.82";"nM";"6.89";"";"";"UO_0000065";"14.64";"0.27";"2.75";"10.38";"0";"CHEMBL616240";"In vitro binding affinity at human recombinant 5-hydroxytryptamine 1A receptor in mammalian cells using 3[H]8-OH-DPAT as the radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136048";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"-6.89"
"CHEMBL3264379";"";"None";"393.92";"0";"4.05";"3e";"O=C(NCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc2ccccc2c1";"Ki";"'='";"50.7";"nM";"7.29";"";"";"UO_0000065";"18.52";"0.36";"3.24";"20.50";"0";"CHEMBL3269843";"Displacement of [3H]-8-OH-OPAT from human recombinant 5HT1A receptor expressed in CHO cells after 60 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259622";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"CHEMBL3308072";"";"";"";"50.7"
"CHEMBL3264381";"";"None";"373.50";"0";"3.70";"3g";"Cc1ccc(N2CCN(CCNC(=O)c3ccc4ccccc4c3)CC2)cc1";"Ki";"'='";"221.4";"nM";"6.66";"";"";"UO_0000065";"17.82";"0.32";"2.95";"18.70";"0";"CHEMBL3269843";"Displacement of [3H]-8-OH-OPAT from human recombinant 5HT1A receptor expressed in CHO cells after 60 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259622";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"CHEMBL3308072";"";"";"";"221.4"
"CHEMBL3264387";"";"None";"332.40";"0";"3.07";"1b";"O=C1c2ccccc2C(=O)N1CCN1CC=C(c2ccccc2)CC1";"Ki";"'='";"706.0";"nM";"6.15";"";"";"UO_0000065";"18.51";"0.34";"3.08";"15.14";"0";"CHEMBL3269843";"Displacement of [3H]-8-OH-OPAT from human recombinant 5HT1A receptor expressed in CHO cells after 60 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259622";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"CHEMBL3308072";"";"";"";"706.0"
"CHEMBL1079065";"";"None";"435.52";"0";"3.99";"rac-9";"COc1ccc(OCCNCC2COC(c3ccccc3)(c3ccccc3)O2)cc1OC";"Ki";"'='";"97.72";"nM";"7.01";"";"";"UO_0000065";"16.10";"0.30";"3.02";"12.05";"0";"CHEMBL1099772";"Displacement of [3H]8-OH-DPAT from human 5-HT1A receptor expressed in human HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155434";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308376";"";"";"";"7.01"
"CHEMBL401541";"";"None";"181.63";"0";"1.39";"1";"NC1=Nc2cccc(Cl)c2CN1";"Ki";"'='";"1701.0";"nM";"5.77";"";"";"UO_0000065";"31.76";"0.66";"4.38";"11.44";"0";"CHEMBL930818";"Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor expressed in HEK293-EBNA cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141581";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3833702";"";"";"";"1701.0"
"CHEMBL203121";"";"None";"383.50";"0";"4.90";"3p";"c1ccc(N2CC(CNCCc3c[nH]c4ccccc34)Oc3ccccc32)cc1";"Ki";"'='";"30.21";"nM";"7.52";"";"";"UO_0000065";"19.61";"0.35";"2.62";"18.66";"0";"CHEMBL867695";"Displacement of [3H]8-OH-DPAT from 5HT1A receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL214";"Serotonin 1a (5-HT1a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138978";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3308072";"";"";"";"30.21"
